ludziom wiedzę,people with the knowledge,
ludzka powoduje,human activity is causing,
ludzkich komórek,human embryonic stem cell,
ludzkich zarodkowych,human embryonic,
ludzkiego będą,human potential will,
ludzkiego poprzez,human capital through,
ludzkiego przed,against risks to human,
ludzkiego zdrowia,human health,
ludzkimi zarodkowymi,human embryonic,
luka prawna,legal void,
ładunek krytyczny,critical load,
ładunek ozonu,ozone load,
ładunki krytyczne,load above the critical,
ładunków krytycznych,critical load,
łagodzenie bez,mitigation without,
łagodzenie zmian,mitigation of climate change,
łagodzeniu zmian,change mitigation,
łańcucha dostaw,supply chain,
łańcucha wartości,value chain,
łańcucha żywnościowego,food chain,
łańcuchów żywnościowych,food chain,
łańcuchy żywnościowe,food chain,
łatwa do,easy to,
łatwo dostępne,readily accessible,
łatwo dostępny,easily accessible,
łączna ilość,total amount,
łączna wielkość,total amount,
łączną kwotę,total amount,
łączne wydatki,total expenditure,
łącznej kwoty,total amount,
łącznie ze,including with,
łączności elektronicznej,electronic communications,
łączności satelitarnej,satellite communication,
łączności telefonicznych,telephone communications,
łączny budżet,total budget,
łączny wpływ,total climate impact,
łącznych światowych,total global,
ma bezpośredni,has a direct,
ma bezpośredniego,has no direct,
ma być,has been,
ma czasu,have a time,
ma dalekosiężne,has far-reaching,
ma do,has a role to,
ma dostępu,have access,
ma duże,has great,
ma możliwość,has the opportunity,
ma negatywny,has a negative,
ma pierwszeństwo,have priority,
ma pozytywny,having a positive,
ma prawo,have the right,
ma również,also has,
ma silną,has a strong,
ma systemu,have a deregistration system,
ma trzy,has three,
ma wpływ,have been directly affected,
ma za,have to,
ma żadnej,has no,
maastricht pozostają,maastricht priorities remain,
magazynowania energii,storage of energy,
magazynowania podziemnego,underground storage,
magazynowania węgla,carbon capture and storage,
magazynowanie paliwa,storage of fuel,
maja do,may to,
mają bardziej,more frequent and have,
mają być,have been,
mają chronić,have to safeguard,
mają dostęp,have access,
mają istotne,have confirmed very,
mają już,already have,
mają minimalną,have a minimum,
mają one,they still have,
mają pierwszeństwo,have priority,
mają prawo,have the right,
mają realne,have real,
mają słabe,have a slight,
mają tym,have introduced this,
mają wielkie,has become even greater,
mają wpływ,has a warming effect,
mają za,had as,
mają znaczący,have significant,
mają znaczne,having a significant,
mają znacznie,have a much,
major effects,effects or major,
maksymalna liczba,maximum number,
maksymalną granicę,maximum limit,
maksymalną ilość,maximum amount,
maksymalną liczbę,maximum number,
maksymalnego wzrostu,maximum global temperature increase,
maksymalnej kwoty,maximum amount,
maksymalnej wysokości,maximum amount,
maksymalny okres,maximum period,
maksymalny pułap,maximum ceiling,
maksymalnym możliwym,fullest possible,
małe niebezpieczeństwo,little danger,
małej grupy,smaller group,
małych opakowań,small packaging,
małych wyspach,small island,
mamy do,have to,
mandat do,mandate to,
mandat horyzontalny,horizontal mandate,
mandatu do,mandate to,
mandatu każdego,mandate of any,
mandatu parlamentarnego,parliamentary mandate,
mapy drogowej,road map,
marca do,in march,
marca każdego,march each,
marcu pakietu,package in march,
marcu tego,march this,
marketingowych dla,marketing techniques to,
marketingu nowych,marketing of the new,
marketingu wirusowego,viral marketing,
marnować czasu,waste no time,
masą krytyczną,critical mass,
masę pojazdu,weight per vehicle,
masie od,weight of,
masy do,weight be limited to,
masy krytycznej,critical mass,
masy materiałów,weight of the materials,
masy pojazdu,weight per vehicle,
materiałami może,materials may,
materiałami strategicznymi,strategic material,
materiałów analogowych,analogue material,
materiałów audiowizualnych,audiovisual material,
materiałów budowlanych,building materials,
materiałów do,to cultural material,
materiałów innego,materials of different,
materiałów niebezpiecznych,hazardous materials,
materiałów o,materials for,
materiałów odpadowych,waste materials,
materiałów pedagogicznych,teaching materials,
materiałów poprzez,materials through,
materiałów powinni,material producers should,
materiałów przez,for collecting material,
materiałów surowych,raw materials,
materiału dla,material to,
materiału do,materials for,
materiału o,materials for,
materiały audiowizualne,audiovisual material,
materiały hybrydowe,hybrid materials,
materiały nie,materials are not,
materiały o,materials with,
mechanizm czystego,clean development mechanism,
mechanizm oceny,evaluation mechanism,
mechanizm pośredniego,indirect financial support mechanism,
mechanizm technicznego,technical mechanism,
mechanizm techniczny,technical follow-up mechanism,
mechanizm ten,this mechanism,
mechanizm zapobiegawczy,preventive mechanism,
mechanizmem rozwoju,development mechanism,
mechanizmie czystego,clean development mechanism,
mechanizmów wczesnego,early warning mechanism,
mechanizmu czystego,clean development mechanism,
mechanizmu finansowego,financial mechanism,
mechanizmu międzynarodowego,international mechanism,
mechanizmu zarządzania,management mechanism,
mechanizmu znaczne,mechanism has allowed substantial,
media elektroniczne,electronic media,
media fascynowały,media have been fascinated,
media hybrydowe,hybrid media,
medycyny regeneracyjnej,regenerative medicine,
metale ciężkie,heavy metal,
metale te,that the heavy metal,
metali ciężkich,heavy metal,
metali toksycznych,toxic metal,
metalu nie,metal should be no,
metan są,methane are,
metanol produkowany,methanol produced,
metanu poprzez,methane emissions through,
metoda analizy,method for analysis,
metoda clil,clil approaches,
metoda przydziału,allocation method,
metodą koordynacji,method of open coordination,
metodę koordynacji,method of coordination,
metodologię dla,methodology for,
metodologii przydziału,allocation methodology,
metody analizy,method of analysis,
metody koordynacji,method of coordination,
metody pracy,work approach,
metody systematycznych,method for systematic,
metodzie koordynacji,of coordination,
metr sześcienny,cubic meter,
miał dostęp,have access,
miał on,it has,
miał sprawiedliwą,have an equitable,
miała własnego,have its own,
miałby dostępu,have access,
miało bardziej,have more,
miało do,have to,
miało miejsce,have taken place,
miało negatywne,have a negative,
miało pozytywny,have a positive,
miało to,this has,
miało wyraźne,have clear,
miały dla,has adopted to,
miały głębokie,have profound,
miały miejsce,have taken place,
miały widoków,had no prospect,
miały wpływ,have affected,
miałyby znaczny,have a significant,
mianowania jego,appointment of its,
mianowanie koordynatora,appointment of a coordinator,
mianowanie rzecznika,appointment of the ombudsman,
mianowanie specjalnych,appointment of special,
mianowanie wysokiego,appointment of the high,
mianowaniu nowego,appointment of the new,
mianowany po,be appointed,
mieć bezpośredni,have a direct,
mieć cenne,have valuable,
mieć negatywne,have an adverse,
mieć negatywnego,have a negative,
mieć niekorzystne,have adverse,
mieć poparcie,have the support,
mieć silny,have a robust,
mieć za,have as,
miejsc do,place by,
miejsca powinny,site selection procedures should,
miejsce pierwszego,place for a first,
miejscu przez,spot audits by,
miejskie jest,urban environment is,
miejskiego tworzyła,urban environment create,
mieli dostęp,have access,
mierzyć zarówno,measure both,
miesiąca od,month of,
mieszały różnych,mix different,
mieszanie pionowe,vertical mixing,
mieszankach oleju,blended in mineral oil,
między administracjami,management of,
między całkowitą,the total,
między degradacją,between environmental degradation,
między działaniami,of eu action,
między godziną,hour values measured between,
między godzinowymi,between hourly,
między handlem,of multilateral trade,
między ich,between their,
między innymi,of other,
między kilkoma,between several,
między komisjami,of the committee,
między komisją,between the commission,
między końcem,end of,
między korzyściami,use of,
między krajami,a region,
między krajowymi,between the national,
między którymi,of staff whose,
między ludźmi,of human,
między łączną,cumulative contributions of,
między młodymi,between young,
między nacjonalistyczną,between the nationalist,
między narodami,the people,
między naszymi,between our,
między nauczaniem,of instruction,
między nimi,that manufacturers of,
między obydwoma,between both,
między ochroną,of protection,
między opakowaniami,of packaging,
między organizacjami,of public benefit organisation,
między państwami,of the host country,
między państwem,between one member state,
między parlamentem,european parliament,
