informacji i dokumentacji,information and documentation,
informacji i działań,information and networking activities,
informacji i konsultacji,information and consultation,
informacji i sprawozdawczości,information and reporting,
informacji i wiedzy,information and knowledge,
informacji i wymiany,information sharing and knowledge,
informacji istotnych dla,information relevant to,
informacji mogą być,information may be,
informacji o ich,information on their,
informacji o procesie,information on the process,
informacji o zmianach,information on climate change,
informacji o zużyciu,information on the consumption,
informacji oraz dobrych,information and good,
informacji oraz etykiet,information and labelling,
informacji oraz zarządzanie,information sharing and knowledge management,
informacji społeczeństwu obywatelskiemu,information to civil society,
informacji w dowolnym,communication at any,
informacji w dziedzinie,information in the field,
informacji w konkretnych,information in specific,
informacji w rejestrze,information in the community register,
informacyjnego i technologii,society and information technology,
informacyjnej i społeczeństwa,space and an information society,
informacyjnych i konsultacyjnych,information and consultation,
informacyjnych lub progów,information threshold or alert,
informując w stosowny,informing in an appropriate,
informuje ustnie parlament,parliament informed orally,
infrastruktury będzie coraz,transport and infrastructure will,
infrastruktury i niezbędnych,infrastructure and the necessary,
inicjatywy środowiska badawczego,initiative of the research community,
inna osoba może,other person may,
inne działania pokrewne,other related activities,
inne gazy cieplarniane,other greenhouse gases,
inne niż te,other than those,
inne środki zapobiegawcze,other preventive measures are implemented,
innego niż transport,other than transport,
innego państwa trzeciego,other third country,
innego rodzaju wsparcia,support of a different kind,
innego użytkownika końcowego,other final user,
innej grupy politycznej,different political group,
innowacje w unii,innovation in the union,
innowacji i inwestycji,innovation and investment,
innowacji i mogą,innovation and can,
innowacji oraz programem,competitiveness and innovation framework programme,
innowacji oraz programie,innovation framework programme,
innowacji takich jak,innovation such as,
inny niż załącznik,annex other than,
innych gazów cieplarnianych,other greenhouse gases,
innych językach będą,other language will,
innych niż te,other than those,
innych niż transport,other than transport,
innych płynów zawartych,other fluid contained,
innych podstawowych zasobów,other essential resources,
innych środków transportu,alternative means of transport,
innych ważnych wielostronnych,other important multilateral,
innych zasobów przez,other resources by,
innych źródeł publicznych,from other public,
innym czynnikiem są,another factor is,
innym niż zniszczenie,other than for destruction,
innym ważnym aspektem,another important aspect,
innym ważnym narzędziem,another important tool,
innymi elementami sprawozdania,other elements of the report,
innymi środkami oceny,other means of supplementary assessment,
instalacji i utrzymania,installation and maintenance,
instrumentem wspólnoty do,community instrument in,
instrumentów analizy przepływu,instrument of material flow analysis,
instytucja dostosuje swój,institution shall adapt its,
instytucja lub organ,institution or body,
instytucja opublikuje corocznie,institution shall publish annually,
instytucja poinformuje wnioskodawcę,institution shall inform the applicant,
instytucjach lub organach,institution or body,
instytucją lub organem,institution or body,
instytucje powinny wziąć,institution should take,
instytucję i jest,institution concerned and is,
instytucję lub organ,institution or body,
instytucji lub organowi,institution or body,
instytucji lub organów,institution or body,
instytucji lub organu,institution or a body,
instytucjonalne dialogu społecznego,institutional framework for social dialogue,
instytucjonalne stosunki umowne,institutional framework contractual relations,
instytucjonalnych oraz zasady,institutional systems and the principle,
integracja jako czynnik,integration as a factor,
integracją i konwergencją,integration and convergence,
integrację gospodarczą pomiędzy,economic integration between,
integrację i spójność,integration and cohesion,
integrację regionalną poprzez,regional integration through,
integracji gospodarczej działając,economic integration organization acting,
integracji gospodarczej indywidualnie,economic integration organization individually,
integracji gospodarczej może,economic integration organization may,
integracji gospodarczej nie,economic integration organization that,
integracji gospodarczej pomiędzy,economic integration between,
integracji i zatrudnienia,integration and employment,
integracji sektora jak,sector integration strategies as,
integracji z gospodarką,integration with the eu economy,
integralności jako demokratycznego,integrity as a democratic,
intensywnej nauki języka,intensive language learning,
intensywnych i owocnych,intense and fruitful,
interakcja i współpraca,interaction and cooperation,
interakcje na szczeblu,interaction at regional level,
interakcji pomiędzy klimatem,interaction between the climate,
interpretacji i ewentualnych,interpretation and possible,
interpretować w sposób,interpreted in a flexible manner,
inwazyjnych obcych gatunków,invasive alien species,
inwestowania w różne,investing in different,
inwestycje jako sektor,investment as a cooperation sector,
inwestycje w badania,investment in research,
inwestycji i co,investment and thus contribute to,
inwestycji w badania,investment in research,
inwestycji w kapitał,investment in human capital,
inwestycji w regionalnym,investment in the regional,
inwestycji w vet,investment in vet,
ipso facto obowiązkowe,compulsory ipso facto,
israair i sun,israair and sun,
istnieje konflikt pomiędzy,is a clash between,
istnieje naukowy konsensus,is scientific consensus,
istnieje potrzeba koordynacji,is a need for co-ordination,
istnieje poważny nacisk,is considerable pressure,
istnieje szeroka gama,is a wide range,
istnieje wyraźna potrzebna,is a clear need,
istnieje wystarczający potencjał,sufficient potential can be identified,
istnienia dużej liczby,existence of a large number,
istnienia zmian klimatu,existence of climate change,
istotna część uczenia,essential part of lifelong learning,
istotne dla pomocy,relevant to the assistance,
istotne w tym,relevant in this,
istotnej zmianie zakresu,substantial modification in the extent,
istotnych dla zmiany,relevant to climate change,
jak czyni to,as it is already doing,
jak energia słoneczna,as solar energy,
jak energia wiatru,as wind energy,
jak ewentualne wprowadzenie,as the possible introduction,
jak fundusz inwestycyjny,as the neighbourhood investment fund,
jak intensywne rolnictwo,as intensive agriculture,
jak modelowanie jakości,as air quality modelling,
jak ograniczony potencjał,as the limited national potential,
jak paliwa wodorowe,as hydrogen and fuel,
jak polityka spójności,as cohesion policy,
jak reprezentowanie parlamentu,as representing parliament,
jak rozporządzenie rady,as council regulation,
jak ustanowienie regionalnej,regional processes as the establishment,
jak w innych,as in other,
jak warunki pracy,as working conditions,
jak zarządzanie zasobami,as water resources management,
jak zmiany klimatu,how climate change,
jaka rola dla,what role for,
jakich powyższe stężenia,which the above concentration,
jakichkolwiek innych istotnych,any other relevant,
jakichkolwiek innych organów,any other authority,
jakie może ponieść,that the commission may incur,
jakie mu się,that he himself,
jakiego rodzaju społeczeństwa,what kind of,
jakiegokolwiek innego państwa,any other third country,
jakiekolwiek inne substancje,any other substance,
jakiekolwiek naruszenie niniejszego,any infringement of this,
